,numinves,idenpa,numentre,reg,ciudad,tamciud,comdist,edad,sexo,codigo,diareal,mesreal,ini,fin,dura,totrevi,totcuot,totrech,totperd,numcasa,codsuper,supervvi,superven,codif,digit,p1st,p2st,p3stgbs,p4stgbs,p5stgbs,p6st,p7stgbs,p8st_a,p8st_b,p8st_c,p9stgbs,p10stgbs,P11STGBS_A,P11STGBS_B,p12st,P13STGBS_A,P13STGBS_B,p13st_c,p13st_d,p13st_e,p13st_f,p13st_g,p13st_h,p13st_i,p14gbs,p15st_a,p15st_b,p15st_c,p15st_d,p15st_e,p15st_f,p15st_g,p15n_h,p15n_i,p15n_j,p15n_k,P16N_A_01,P16N_A_02,P16N_A_03,P16N_A_04,P16N_A_05,P16N_A_06,P16N_A_07,P16N_A_08,P16N_A_09,P16N_A_10,P16N_A_11,P16N_A_12,P16N_A_13,P16N_A_14,P16N_A_15,P16N_A_16,P16N_B_01,P16N_B_02,P16N_B_03,P16N_B_04,P16N_B_05,P16N_B_06,P16N_B_07,P16N_B_08,P16N_B_09,P16N_B_10,P16N_B_11,P16N_B_12,P16N_B_13,P16N_B_14,P16N_B_15,P16N_B_16,p17stgbs,p18st,p19st_a,p19n_b,p19n_c,p19n_d,p20st_a,p22stm_b,p20stm_c,p20stm_d,p20st_e,p20st_f,p20st_g,p21stm,p22st_a,p22st_b,p22st_c,p22st_d,p23n_01,p23n_02,p23n_03,p23n_04,p23n_05,p23n_06,p23n_07,p23n_08,p23n_09,p23n_10,p24st_a,p24st_b,p24st_c,p25n,p26n_a,p26n_b,p27n,p28st,p29st_a,p29st_b,p29st_c,p29st_d,p29n_e,p29st_f,p29st_g,p30st_a,p30st_b,p30st_c,p30st_d,p30st_e,p30n,p31st_a,p31st_b,p31st_c,p31st_d,p31stm_e,p32na,p32n_b,p33n,p34n,p35n_a,p35n_b,p36n_a,p36n_b,p36stm_a,p36stm_b,p36stm_c,p36stm_d,P36STMB_A,P36STMB_B,P36STMB_C,P36STMB_D,p37n_a,p37n_b,p37n_c,p37n_d,p38n,p39n_a,p39st_b,p39n_c,p39n_d,p39n_e,p39n_f,p39n_g,p39n_h,p40n,p41n,p42n,p43n,p44n,p45n,p46stgbs,p47st_a,p47st_b,p47st_c,p47st_d,p47st_e,p47st_f,p47st_g,p47st_h,p47st_i,p47st_j,p47st_k,p47st_l,p47st_m,p48st_1,p48st_2,p48st_3,p49stgbs,P50STGBS_A,P51STGBS_B,p52st,p53n,p54st_a,p54st_b,p54st_c,p54st_d,p55st_a,p55st_b,p55st_c,p55st_d,p55st_e,p55st_f,p56n,p57st,p58st,p59st_a,p59st_b,p59n_c,p59st_d,p59n_e,p59n_f,p60st,p60n_b,p60n_c,p61st,p62n_a,p62st_b,p62st_c,p62st_d,p63st_01,p63st_02,p63st_03,p63st_04,p63st_05,p63st_06,p63st_07,p63st_08,p63st_09,p64st,p65st,p66npn,p67npn_a,P67NPN_B_01,P67NPN_B_02,P67NPN_B_03,P67NPN_B_04,P67NPN_B_05,P67NPN_B_06,p68st,p69st,p70st,P71STM_01,P71STM_02,P71STM_03,P71STM_04,P71STM_05,P71STM_06,P71STM_07,P71STM_08,P71STM_09,P71STM_10,P71STM_11,p72npn,p73npn_1,p73npn_2,p73npn_3,p73npn_4,p73npn_5,p74npn_1,p74npn_2,p74npn_3,p74npn_4,p74npn_5,P75NPN_01,P75NPN_02,P75NPN_03,P75NPN_04,P75NPN_05,P75NPN_06,P75NPN_07,P75NPN_08,P75NPN_09,P75NPN_10,P75NPN_11,P75NPN_12,P75NPN_13,P75NPN_14,P75NPN_15,P75NPN_16,p76n_1,p76st_2,p76n_3,p76n_4,p76st_5,p76st_6,p76st_7,p76n_8,p76n_9,p76n_10,p76n_11,p76n_12,p76n_13,p77n,p78n,p79n,p80n,p81n_01,p81n_02,p81n_03,p81n_04,p81n_05,s1,s2,s3,s4,s5npn,s6npn_01,s6npn_02,s6npn_03,s6npn_04,s6npn_05,s6npn_06,s6npn_07,s6npn_08,s6npn_09,s7npn,s8npn_a,s8npn_b,s9npn,s10,s11_a,s12,s13,s14,s15,s16,s17,s18mn_a,S18N_B_01,S18N_B_02,S18N_B_03,S18N_B_04,S18N_B_05,S18N_B_06,S18N_B_07,S18N_B_08,S18N_B_09,S18N_B_10,S18N_B_11,S18N_B_12,S18N_B_13,S18N_B_14,S18N_B_15,S18N_B_16,S18N_B_17,S18N_B_18,S18N_B_19,S18N_B_20,S18N_B_21,s19m_01,s19m_02,s19m_03,s19m_04,s19m_05,s19m_06,s19m_07,s19m_08,s19m_09,s19m_10,s20_a,s20_b,s21,s22,s22_a,s22_b,s22_c,s23_a,s23_b,s24_a,s24_b,s25,s26_a,s26_b,s26_c,s26_d,s26_e,s26_f,s26_g,s26_h,s26_i,s26_j,s26_k,s26_l,m_nc,n_ni,s27,s28_a,s28_b,s29,s30,reeduc_1,reeduc_2,reedad,perpart,fampart,wt,bard_results,bard_distance,bard_num_preg,bard_distance_norm,gpt_results,gpt_distance,gpt_num_preg,gpt_distance_norm,cohere_results,cohere_distance,cohere_num_preg,cohere_distance_norm
585,2020,32,3200586,32206,32301000,-4,13,24,2,-4,21,4,2353,34,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,2,9,4,5,2,2,5,5,-2,2,1,3,4,1,2,4,4,3,2,2,3,3,2,2,2,3,4,3,4,2,2,2,4,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,-2,97,3,3,3,2,2,4,2,2,3,3,1,2,3,1,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,1,-5,2,2,2,-1,1,2,4,2,2,2,2,2,3,3,1,2,3,2,2,2,2,2,2,2,4,3,-5,-5,4,4,1,1,1,2,2,1,2,1,2,2,2,2,3,3,3,3,1,3,3,1,1,2,5,1,2,1,2,3,2,3,2,2,4,2,2,3,2,3,2,3,3,1,6,9,1,96,-3,1,1,4,3,4,4,2,2,3,3,3,3,2,2,-2,5,6,3,4,7,6,2,1,5,2,2,2,2,2,1,1,1,0,0,0,0,1,0,1,2,4,-5,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,1,0,0,1,0,4,5,10,20,20,45,20,20,20,20,20,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,96,96,5,-1,0,-1,5,96,96,0,96,96,5,4,1,1,-2,1,1,1,0,0,3,3,2,2,-5,0,1,1,0,1,0,0,0,0,-5,-5,9,2,2,3,-2,2,1,-6,13,17,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,0,0,1,1,1,19970116,16,1,1997,2,2,7,-3,-3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,-4,5,5,1,4,99,1.12,"(135.0, 59, 2.288135593220339)",135.0,59,2.288135593220339,"(20, 25, 0.8)",20,25,0.8,"(44, 25, 1.76)",44,25,1.76
586,2020,32,3200587,32001,32001001,-4,1,20,1,-4,6,5,2335,39,64,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,2,24,4,4,4,3,5,7,-2,2,3,4,4,1,1,2,4,3,3,4,4,3,2,3,1,3,3,2,3,2,-1,2,3,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,2,-1,4,1,2,4,4,1,4,3,4,4,1,1,3,-2,3,4,0,0,0,0,0,0,0,1,0,0,1,2,2,1,3,2,3,2,1,1,2,3,4,1,2,2,-1,2,-1,3,4,2,-2,2,-2,-2,1,1,3,9,-5,1,1,1,1,2,1,1,3,4,3,3,3,3,3,3,2,4,1,1,3,1,4,4,4,1,3,3,3,1,1,2,4,1,2,3,4,3,3,2,-2,4,4,3,1,2,7,8,2,-1,-3,1,2,3,2,4,4,2,3,3,3,3,3,4,2,10,10,10,1,1,5,5,1,-5,4,3,4,1,4,-2,1,0,0,1,0,0,0,0,0,2,2,4,2,0,0,1,1,0,0,2,2,4,1,1,1,1,1,0,1,1,0,0,0,6,2,8,10,30,50,10,20,30,20,20,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,96,96,6,96,5,96,0,96,4,4,96,96,96,1,1,1,4,1,1,1,0,0,3,1,4,2,5,0,0,1,0,0,0,0,0,0,1,1,10,2,97,-3,5,1,2,18,13,13,1,1,-2,1,1,-2,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,0,0,1,1,1,20000717,17,7,2000,2,2,2,-3,8,1,2,1,1,2,1,2,1,1,1,1,1,1,1,19,2,-3,8,-4,5,5,1,4,99,1.25,"(80.0, 59, 1.3559322033898304)",80.0,59,1.3559322033898304,"(32, 25, 1.28)",32,25,1.28,"(47, 25, 1.88)",47,25,1.88
587,2020,32,3200588,32001,32001001,-4,1,75,1,-4,20,4,1734,1845,70,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,2,11,3,4,2,3,6,7,6,-2,1,4,3,1,4,4,4,3,2,4,4,2,2,3,1,3,3,4,4,4,3,4,2,2,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,2,2,3,1,4,2,3,3,3,2,2,2,3,3,4,0,0,0,0,0,0,0,1,0,0,1,2,2,3,1,3,2,-1,1,3,3,1,4,1,2,4,3,3,3,2,2,2,2,2,2,2,3,-5,8,4,2,2,4,4,1,1,2,1,4,2,-2,3,2,2,3,2,3,3,3,3,2,3,2,2,2,2,3,1,3,3,3,1,1,2,3,3,4,3,3,2,1,3,3,3,3,3,4,5,-2,32005,1,1,2,2,3,3,4,1,1,3,2,2,2,2,2,10,-1,-1,-1,-1,-1,-1,2,2,3,3,2,3,4,4,-2,-2,-2,-2,-2,-2,-2,-2,1,4,4,4,1,0,0,0,0,0,0,2,-2,-1,0,1,1,1,1,0,1,1,1,0,0,3,1,10,15,25,49,10,15,20,25,30,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,96,5,7,0,2,2,3,6,3,0,96,96,3,5,2,2,4,1,1,1,0,0,3,1,4,1,10,0,0,1,1,1,1,0,0,0,-5,3,-5,2,97,-3,6,2,1,28,15,8,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,1,1,1,19460527,27,5,1946,2,2,1,-3,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-3,-3,-3,-3,-4,7,3,4,1,30,0.52,"(62.0, 59, 1.0508474576271187)",62.0,59,1.0508474576271187,"(31, 25, 1.24)",31,25,1.24,"(42, 25, 1.68)",42,25,1.68
588,2020,32,3200589,32002,32301016,-4,2,59,2,-4,23,4,21,210,108,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,3,35,5,5,-1,5,1,1,1,2,-1,4,4,1,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-2,97,4,4,4,3,4,2,3,3,4,4,1,-2,4,2,3,3,0,0,0,0,0,0,0,0,1,0,2,2,2,3,3,4,2,2,2,2,3,2,2,2,2,4,4,4,4,4,4,4,3,4,4,4,4,3,1,5,-5,-5,4,4,1,1,2,1,4,4,4,4,4,4,4,4,2,4,4,4,4,1,3,3,3,1,3,1,4,2,3,4,2,1,4,4,4,4,3,2,1,4,4,2,4,3,6,7,2,95,-3,2,1,4,3,4,4,2,3,3,3,3,3,5,2,96,1,8,8,1,1,1,2,2,4,-1,1,2,3,2,1,0,1,0,0,0,0,0,0,1,1,3,-5,0,0,0,0,0,0,2,1,4,0,1,0,1,1,1,1,0,1,0,0,1,10,30,40,50,100,100,100,50,50,50,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,4,3,4,0,0,4,7,96,96,6,96,-1,7,1,2,1,-2,1,1,1,0,0,4,3,2,4,2,0,0,1,0,1,0,0,0,0,-5,11,7,2,1,3,6,1,1,12,8,11,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19610720,20,7,1961,2,1,3,-3,8,2,1,1,1,2,1,2,1,1,1,1,1,1,2,-3,-3,-3,-3,-4,3,4,3,4,99,1.92,"(169.0, 59, 2.864406779661017)",169.0,59,2.864406779661017,"(26, 25, 1.04)",26,25,1.04,"(54, 25, 2.16)",54,25,2.16
589,2020,32,3200590,32002,32301016,-4,2,55,1,-4,22,4,104,156,51,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,3,35,5,5,5,5,2,4,5,2,1,4,4,1,2,2,4,3,4,4,4,4,4,3,1,4,4,4,3,4,3,4,2,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,5,3,3,2,4,1,3,2,4,4,4,1,2,3,3,4,4,0,0,0,0,0,0,0,0,1,0,1,1,1,4,2,1,5,1,2,1,2,2,1,2,4,2,3,4,2,4,4,2,4,4,2,4,2,2,5,5,1,2,4,4,1,1,1,1,2,2,3,2,2,3,3,2,3,3,2,3,2,2,3,1,3,1,5,1,4,1,4,1,4,1,4,4,4,4,4,3,1,4,3,2,4,3,6,7,2,32044,1,1,1,2,2,2,4,1,1,3,3,2,3,2,1,18,7,8,7,9,10,7,2,1,3,2,2,4,4,1,0,0,0,1,0,1,1,0,0,3,2,2,2,0,0,0,0,1,0,1,1,4,1,1,1,1,0,1,1,1,1,0,0,3,10,15,15,20,40,20,20,20,20,20,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,96,8,0,6,0,7,0,0,96,6,5,96,96,7,1,1,3,1,1,1,0,0,4,1,1,3,-5,0,0,1,0,1,0,0,0,0,2,5,10,2,97,-3,6,1,1,43,17,15,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,1,0,0,0,0,1,1,1,19660125,25,1,1966,2,1,1,-3,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-3,-3,-3,-3,-4,5,7,3,1,30,0.9,"(62.0, 59, 1.0508474576271187)",62.0,59,1.0508474576271187,"(31, 25, 1.24)",31,25,1.24,"(43, 25, 1.72)",43,25,1.72
590,2020,32,3200591,32307,32301941,-4,140,55,2,-4,22,4,1449,1612,83,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,45,3,4,3,3,3,2,4,1,1,2,2,2,4,4,3,2,1,3,2,2,1,2,2,2,3,4,4,3,4,4,-2,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,4,3,4,1,4,2,2,1,3,1,2,3,3,4,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,4,1,1,1,-1,-2,-5,4,1,4,1,4,4,2,2,2,1,1,3,2,-2,2,2,4,-5,-5,-5,-5,-5,4,4,1,2,2,2,4,2,2,3,-5,-5,-5,-5,-5,-5,3,4,3,3,-5,1,2,1,2,-2,2,3,4,1,1,2,3,1,3,3,4,1,1,3,3,3,3,1,4,-2,1,32045,1,1,2,2,2,3,4,1,1,3,3,2,2,1,2,2,10,10,10,10,10,10,1,2,2,3,2,2,4,-2,0,0,0,1,0,1,0,1,0,4,3,4,2,0,0,1,0,0,0,2,4,2,0,0,0,0,1,0,1,0,1,0,0,1,-2,-2,-2,20,80,20,20,20,20,20,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,96,96,10,0,0,0,8,96,96,0,96,96,96,5,1,1,4,1,1,1,0,0,4,1,4,2,10,0,0,1,1,1,1,1,0,0,2,6,10,2,1,4,4,2,1,24,15,8,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,0,0,0,0,1,1,1,19660220,20,2,1966,2,2,2,-3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,-4,7,3,3,1,30,0.4,"(103.0, 59, 1.7457627118644068)",103.0,59,1.7457627118644068,"(42, 25, 1.68)",42,25,1.68,"(46, 25, 1.84)",46,25,1.84
591,2020,32,3200592,32002,32301931,-4,57,48,2,-4,22,4,111,158,47,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,3,35,5,5,5,5,6,4,6,2,1,3,4,1,3,4,2,4,4,4,4,3,4,3,2,2,4,3,2,2,2,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,3,3,3,4,2,2,2,3,4,4,1,2,3,2,3,2,1,1,1,0,1,1,1,0,0,0,1,1,2,4,1,1,2,1,2,1,3,2,1,1,1,2,1,4,1,2,4,2,1,4,1,4,3,4,1,8,1,2,3,4,1,1,2,1,1,1,-2,1,4,2,3,3,2,3,2,1,3,1,3,3,3,1,5,2,4,4,2,3,3,1,2,2,2,2,3,1,1,2,2,2,3,4,6,7,2,95,-3,2,1,2,4,4,4,1,3,3,3,3,3,1,2,10,7,6,8,5,7,7,1,1,1,1,3,1,4,1,0,0,0,1,1,1,1,1,0,1,1,1,-5,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,1,0,0,0,0,6,5,10,15,20,50,20,20,10,20,30,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,96,6,0,0,3,6,2,6,96,4,6,6,10,7,1,1,3,1,1,1,0,0,4,2,2,3,9,0,0,1,0,0,0,0,0,0,2,1,10,2,1,3,6,1,1,30,15,13,1,-2,1,1,1,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,1,0,0,0,0,1,1,1,19720625,25,6,1972,2,2,1,-3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,-4,7,5,3,4,99,0.4,"(55.0, 59, 0.9322033898305084)",55.0,59,0.9322033898305084,"(13, 25, 0.52)",13,25,0.52,"(30, 25, 1.2)",30,25,1.2
592,2020,32,3200593,32304,32001001,-4,31,24,1,-4,21,4,954,1036,42,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,3,-1,5,4,-1,-1,1,3,-2,-2,-1,4,4,1,-1,3,2,4,4,4,4,4,4,4,-1,-1,3,4,-1,-1,-1,2,-1,4,-1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,97,3,3,-1,-1,4,4,3,2,-2,4,4,1,3,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,2,-5,-5,-5,-5,1,-2,2,3,-2,1,1,1,2,2,2,-1,4,4,2,2,2,-2,-2,2,2,-5,1,1,1,-1,-1,1,2,2,2,-2,-2,-2,-2,2,2,2,2,3,2,-5,-5,2,4,2,4,2,2,5,3,2,2,1,4,4,3,2,4,-2,-2,4,4,-2,4,3,4,2,4,6,7,2,96,-3,-2,1,4,4,4,4,-2,3,3,3,3,3,5,1,10,1,2,-2,-2,10,10,1,1,4,3,4,-2,4,-2,0,0,0,1,0,1,0,0,0,1,1,1,-5,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,1,0,0,0,0,-2,5,10,25,80,100,80,80,70,50,50,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,96,96,0,0,0,96,-1,96,96,6,96,96,96,10,1,1,-1,1,1,1,0,0,4,3,1,3,1,0,0,1,1,1,0,1,0,0,1,5,1,1,97,-3,-1,-5,2,17,13,13,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,0,1,0,0,0,0,0,0,0,1,1,1,19960915,15,9,1996,2,1,1,-3,4,1,2,1,1,1,1,1,2,-2,1,-2,-2,1,1,-1,1,-3,4,-4,5,5,1,4,99,1.25,"(201.0, 59, 3.406779661016949)",201.0,59,3.406779661016949,"(54, 25, 2.16)",54,25,2.16,"(50, 25, 2.0)",50,25,2.0
593,2020,32,3200594,32001,32001001,-4,1,58,1,-4,14,5,2222,2313,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2,9,4,4,3,3,4,5,4,2,1,3,4,1,1,2,3,4,4,4,4,3,3,3,2,3,4,2,3,3,3,2,2,2,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,-2,5,4,2,3,4,2,2,3,3,4,4,2,1,3,3,3,4,0,0,0,0,0,1,0,1,0,0,2,2,1,3,2,2,2,-1,2,3,3,3,4,2,2,3,2,2,3,4,4,3,2,2,3,3,3,2,3,5,2,-5,3,2,1,1,2,1,3,2,-2,2,3,3,3,3,2,3,2,3,-5,2,4,2,3,1,2,1,2,3,3,4,2,2,3,3,4,2,2,2,2,4,3,3,4,3,6,9,2,96,-3,2,2,4,3,4,4,3,3,3,3,2,3,2,2,-1,7,8,5,7,7,8,-1,2,4,2,3,2,4,2,0,0,0,1,0,0,1,1,0,2,1,3,2,0,0,0,0,1,0,2,2,4,1,1,1,0,0,1,1,0,0,0,0,3,2,8,10,30,50,20,20,20,20,20,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,96,-1,3,4,2,5,6,5,-1,3,3,-1,3,7,2,2,4,1,1,1,0,0,4,1,3,2,8,0,0,1,0,1,1,0,0,0,-5,3,11,2,1,4,4,2,1,14,8,8,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19630123,23,1,1963,2,2,3,-3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,-4,3,3,3,4,99,2.13,"(51.0, 59, 0.864406779661017)",51.0,59,0.864406779661017,"(24, 25, 0.96)",24,25,0.96,"(42, 25, 1.68)",42,25,1.68
594,2020,32,3200595,32304,32304011,-4,159,33,2,-4,22,4,1228,1322,53,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,3,5,4,4,3,3,4,4,-2,1,-1,3,4,1,-1,3,3,3,3,3,3,3,3,3,2,2,4,2,2,2,-1,-1,-1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,97,3,2,3,3,2,-2,3,3,4,4,3,-2,3,2,3,4,0,0,0,0,0,0,0,0,1,0,2,1,1,-5,2,2,-5,-1,-2,3,3,1,3,2,2,-1,-1,2,2,3,4,-1,-2,-2,-2,-2,3,3,5,5,-5,-5,-1,-1,1,2,2,1,-2,-2,-2,-2,3,3,3,3,2,3,2,-5,2,2,-5,-5,-5,2,3,-2,3,2,1,4,-2,2,2,3,4,3,3,3,2,4,4,3,2,3,-2,-2,2,-1,-3,1,2,3,4,4,4,2,2,3,3,3,3,2,2,-1,1,10,7,7,10,10,1,-5,3,-2,-5,-2,-2,-2,1,0,0,0,0,0,0,1,0,4,2,2,-5,0,0,0,0,0,0,-1,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,4,10,30,55,10,20,20,20,30,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,-2,-2,5,-2,1,-2,7,-2,-2,-1,-2,-2,-2,2,2,2,4,1,1,1,0,0,4,1,4,1,-5,0,0,1,0,1,0,0,0,0,-5,-5,11,1,1,4,-1,1,2,26,15,13,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,0,0,0,0,1,1,1,19870820,20,8,1987,2,1,1,-3,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,-1,1,-3,2,-4,7,5,2,4,99,0.52,"(176.0, 59, 2.983050847457627)",176.0,59,2.983050847457627,"(41, 25, 1.64)",41,25,1.64,"(48, 25, 1.92)",48,25,1.92
595,2020,32,3200596,32002,32301029,-4,2,45,1,-4,22,4,2119,2201,41,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,4,4,4,2,3,2,2,2,2,1,2,4,1,3,3,3,3,3,3,3,3,2,1,3,4,4,4,4,4,4,4,4,2,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,97,4,2,2,4,1,4,1,4,1,4,1,2,2,2,2,3,1,0,0,1,1,0,0,0,0,0,2,2,2,2,1,1,1,1,1,3,3,1,1,1,1,2,2,2,2,2,4,2,1,1,2,2,1,1,8,1,1,1,1,1,1,2,2,2,2,-2,-2,-2,2,2,2,2,3,2,3,3,2,3,2,2,2,1,2,1,3,2,1,2,1,1,3,1,3,3,3,1,1,4,3,3,3,1,3,5,2,-1,-3,2,2,3,2,4,4,1,2,3,3,3,3,1,2,97,10,10,10,10,10,10,1,2,4,3,2,2,1,1,0,0,0,1,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,2,3,4,90,20,20,20,20,20,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,96,96,10,0,0,0,10,0,96,0,96,96,96,10,1,1,1,1,1,1,0,0,4,1,1,3,-5,0,0,1,0,1,0,0,0,0,2,5,10,2,97,-3,-2,2,1,24,10,1,2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,19750714,14,7,1975,2,2,2,-3,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,-4,4,1,3,4,99,0.9,"(144.0, 59, 2.440677966101695)",144.0,59,2.440677966101695,"(31, 25, 1.24)",31,25,1.24,"(32, 25, 1.28)",32,25,1.28
